idn,author,author2,title,subtitle,responsible,publisher,place,pages,pub_year,links,ddc
1164864769,,"Sina, Veronique",Formen der Selbstreflexivität im Medium Comic,,Herausgeber: Veronique Sina ; Closure,,,Online-Ressource,,https://nbn-resolving.org/urn:nbn:de:101:1-2018081817052630806703; https://d-nb.info/1164864769/34; http://www.closure.uni-kiel.de/closure4.5/start,741.5
1164471856,"Sousanis, Nick",,Beyond Illustration,,Nick Sousanis,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467781; https://d-nb.info/1164471856/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46778,741.5
1163804983,"Plank, Lukas",,Comics and Truth,Why Non-Fiction Comics need Rules,Lukas Plank,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467852; https://d-nb.info/1163804983/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46785,741.5
1251143326,"Wilde, Lukas R.A.",,Das bildphilosophische Stichwort 18: Comic,,Lukas R.A. Wilde,Philipps-Universität Marburg; Herbert von Halem,Marburg; Köln,Online-Ressource,2017; 2017,https://doi.org/10.25969/mediarep/16441; https://nbn-resolving.org/urn:nbn:de:101:1-2022020511223028432597; https://d-nb.info/1251143326/34; https://mediarep.org/handle/doc/17307,741.5
1333800630,"Lutzi, Tobias",,"Das ""Entenhausener Gesetzbuch"" – Anspruch und Rechtswirklichkeit in Entenhausen",,Tobias Lutzi,Universität Augsburg; Wolters Kluwer,Augsburg; Hürth,Online-Ressource,2017; 2017,https://nbn-resolving.org/urn:nbn:de:bvb:384-opus4-990497; https://d-nb.info/1333800630/34; https://www.lto.de/recht/feuilleton/f/entenhausener-gesetzbuch-rezension-literatur-gesetze-comic/; https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/99049,741.5
1289610126,"Hausmanninger, Thomas",,"Deconstructing Gilgul, Finding Identity: Captain America and the Winter Soldier in a Judaistic Perspective",,Thomas Hausmanninger,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2017; 2017,https://doi.org/10.25364/05.3:2017.1.6; https://nbn-resolving.org/urn:nbn:de:101:1-2023051702101213274632; https://d-nb.info/1289610126/34; https://www.jrfm.eu/index.php/ojs_jrfm/article/view/82; https://mediarep.org/handle/doc/20640,741.5
1289610339,"Ornella, Alexander Darius","Wessely, Christian",Editorial,,"Alexander D. Ornella, Christian Wessely",Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2017; 2017,https://doi.org/10.25364/05.3:2017.1.1; https://nbn-resolving.org/urn:nbn:de:101:1-2023051702121108877961; https://d-nb.info/1289610339/34; https://www.jrfm.eu/index.php/ojs_jrfm/article/view/74; https://mediarep.org/handle/doc/20633,741.5
1163805041,"Leinfelder, Reinhold R.","Hamann, Alexandra; Kirstein, Jens; Schleunitz, Marc",Epilogue,'Eating Anthropocene' – Merging Science and Comics,"Reinhold Leinfelder, Alexandra Hamann, Jens Kirstein, Marc Schleunitz",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467966; https://d-nb.info/1163805041/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46796,741.5
1163804975,"Packard, Stephan",,How Factual are Factual Comics?,Parasitic Imaginations in Referential Cartoons,Stephan Packard,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467803; https://d-nb.info/1163804975/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46780,741.5
1256173053,"Möglich, Jana",,Marvel Cinematic Universe: Untersuchung eines transmedialen Mediensystems,,Jana Möglich,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2017; 2017,https://doi.org/10.25969/mediarep/18134; https://nbn-resolving.org/urn:nbn:de:101:1-2022042702230285096179; https://d-nb.info/1256173053/34; https://mediarep.org/handle/doc/19120,741.5
1144618622,"Wimmer, Carolin",,Medienprodukt Manga - Distribution im Sortimentsbuchhandel,,Carolin Wimmer ; Institut für Buchwissenschaft,Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU),Erlangen,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:bvb:29-opus4-89000; https://d-nb.info/1144618622/34; https://opus4.kobv.de/opus4-fau/frontdoor/index/index/docId/8900,741.5
1289610231,"Wessely, Christian",,On the History and Hermeneutics of Comics,,Christian Wessely,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2017; 2017,https://doi.org/10.25364/05.3:2017.1.2; https://nbn-resolving.org/urn:nbn:de:101:1-2023051702111187230297; https://d-nb.info/1289610231/34; https://www.jrfm.eu/index.php/ojs_jrfm/article/view/75; https://mediarep.org/handle/doc/20634,741.5
1163804967,,,Science meets comics,proceedings of the Symposium on Communicating and Designing the Future of Food in the Antropocene,,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467770; https://d-nb.info/1163804967/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46777,741.5
1128594439,"Hausmanninger, Thomas",,Superman: eine Comic-Serie und ihr Ethos,,Thomas Hausmanninger,Universität Augsburg,Augsburg,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:bvb:384-opus4-41685; https://d-nb.info/1128594439/34; http://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/4168,741.5
1163805009,"Mischitz, Veronika",,Understanding Science through Comics,,Veronika Mischitz,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2017,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467898; https://d-nb.info/1163805009/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46789,741.5
1164864750,,"Schwertfeger, Susanne",Anfänge und Neuanfänge im Comic,,Herausgeber: Susanne Schwertfeger ; Closure,,,Online-Ressource,,https://nbn-resolving.org/urn:nbn:de:101:1-2018081817012990461414; https://d-nb.info/1164864750/34; http://www.closure.uni-kiel.de/closure4/start,741.5
1369082312,"Hörner, Fernand","Wodianka, Stephanie; Ebert, Juliane","Beflügelte Fantasie: Asterix, die unbeugsamen Gallier und der Widerstandsmythos",,"Fernand Hörner ; Herausgeber: Stephanie Wodianka, Juliane Ebert",Hochschule Düsseldorf,Düsseldorf,Online-Ressource,2016,https://doi.org/10.14361/9783839431061-007; https://nbn-resolving.org/urn:nbn:de:hbz:due62-opus-26468; https://d-nb.info/1369082312/34; https://opus4.kobv.de/opus4-hs-duesseldorf/frontdoor/index/index/docId/2646,741.5
1349094676,"Adamopoulou, Dimitra","Petrou, Thanasis; Tragakis, Giorgos",Der Kälteste Sommer,Drei wahre Fluchtgeschichten,"Dimitra Adamopoulou, Thanasis Petrou, Giotgos Tragakis",RLS,Athen / Berlin,"Online-Ressource, 71 S.: überw. Ill.",2016,https://nbn-resolving.org/urn:nbn:de:101:1-2411230953146.016794618641; https://d-nb.info/1349094676/34,741.5
1206604670,"Paul, Stefanie","Weimar, Klassik Stiftung",Die Ernestiner,Abenteuer einer großen Familie,"Stefanie Paul, Klassik Stiftung Weimar",Klassik Stirftung,Weimar,Online-Ressource,2016,https://nbn-resolving.org/urn:nbn:de:gbv:27-dbt-20191017-114934-000; https://d-nb.info/1206604670/34; https://www.db-thueringen.de/receive/dbt_mods_00039525,741.5
1092995943,"Schlichting, Laura",,Formen und Funktionen von Fotografie in Graphic Novels: Medialisierung und Fiktionalisierung am Beispiel ausgewählter zeitgenössischer Werke,,Laura Schlichting,Universitätsbibliothek,Gießen,Online-Ressource,2016,https://nbn-resolving.org/urn:nbn:de:hebis:26-opus-119905; https://d-nb.info/1092995943/34; http://geb.uni-giessen.de/geb/volltexte/2016/11990/,741.5
1193490138,"Eckelmann, Mathis",,Geschichte in Bildern. Barbara Yelins „Irmina“ und Geschichtsschreibung im Comic,,Mathis Eckelmann,Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2016,https://doi.org/10.14765/zzf.dok-1578; https://nbn-resolving.org/urn:nbn:de:101:1-2019082702030549782997; https://d-nb.info/1193490138/34; https://www.visual-history.de/2016/02/16/geschichte-in-bildern-barbara-yelins-irmina-und-geschichtsschreibung-im-comic/; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/1578,741.5
1346483701,,,Gringo Mag,,Gringo Comics,Gringo Comics,Esslingen,Online-Ressource,[2016]-,https://gringo-comics.de/category/gringomag/,741.5
1334709157,"Wilde, Lukas R. A.","Scheffer, Bernd; Jahraus, Oliver; Packard, Stephan",Imaginäre Palimpseste. Beobachtungen und biographische Exkurse zu Batman v Superman,,"Lukas R. A. Wilde ; Herausgeber: Bernd Scheffer, Oliver Jahraus, Stephan Packard",Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2016; 2016; 2016,https://doi.org/10.25969/mediarep/22551; https://nbn-resolving.org/urn:nbn:de:101:1-2407030414096.934531724769; https://d-nb.info/1334709157/34; https://www.medienobservationen.de/2016/wilde-batman-v-superman/; https://mediarep.org/handle/doc/24021,741.5
1189429551,"Scholz, Maren Katharina",,Modern Myths,,Maren Katharina Scholz,Humboldt-Universität zu Berlin,Berlin,Online-Ressource,2016,https://doi.org/10.18452/18833; https://nbn-resolving.org/urn:nbn:de:kobv:11-110-18452/19561-8; https://d-nb.info/1189429551/34; http://edoc.hu-berlin.de/18452/19561,741.5
1113110171,"Konitzer, Viktor",,"Rinnstein, Rahmen, reines Sehen?",Comicpanels als plurale Bilder,Viktor Konitzer,Bibliothek der Universität Konstanz,Konstanz,Online-Ressource,2016,https://nbn-resolving.org/urn:nbn:de:bsz:352-0-338315; https://d-nb.info/1113110171/34; https://kops.uni-konstanz.de/handle/123456789/33999,741.5
1206604697,"Paul, Stefanie",,The Ernestines,adventures of a great family,Stefanie Paul ; Klassik Stiftung Weimar,Klassik-Stiftung,Weimar,Online-Ressource,2016,https://nbn-resolving.org/urn:nbn:de:gbv:27-dbt-20191017-113030-006; https://d-nb.info/1206604697/34; https://www.db-thueringen.de/receive/dbt_mods_00039522,741.5
1071422316,"Kuzminykh, Ksenia",,Emil und die Detektive,Ein Unterrichtsmodell zum Comic von Isabell Kreitz,Ksenia Kuzminykh,Niedersächsische Staats- und Universitätsbibliothek Göttingen,Göttingen,Online-Ressource,2015,https://nbn-resolving.org/urn:nbn:de:gbv:7-webdoc-3945-4; https://d-nb.info/1071422316/34; http://webdoc.sub.gwdg.de/pub/mon/2015/kuzminykh.pdf,741.5
1080772898,"Hausmanninger, Thomas",,"Kommunikation und Devianz: Zur medienethischen Diskussion um die korrumpierende Funktion von Unterhaltungsmedien am Beispiel der Comic-Serie ""Superman""",,Thomas Hausmanninger,Universität Augsburg,Augsburg,Online-Ressource,2015,https://nbn-resolving.org/urn:nbn:de:bvb:384-opus4-31288; https://d-nb.info/1080772898/34; http://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/3128,741.5
1263000487,"Schlott, Wolfgang",,Sammelrezension: Literaturcomic,,Wolfgang Schlott,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2015; 2015,https://doi.org/10.25969/mediarep/5152; https://nbn-resolving.org/urn:nbn:de:101:1-2022072008405857770131; https://d-nb.info/1263000487/34; https://mediarep.org/handle/doc/6061,741.5
1234817497,"Kraft, Tina",,Sandra Eva Boschenhoff: Tall Tales in Comic Diction: From Literature to Graphic Fiction: An Intermedial Analysis of Comic Adaptions of Literary Texts,,Tina Kraft,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2015; 2015,https://doi.org/10.17192/ep2015.0.3670; https://nbn-resolving.org/urn:nbn:de:101:1-2021060513443194361120; https://d-nb.info/1234817497/34; https://mediarep.org/handle/doc/6113,741.5
1211851583,"Jooss, Birgit",,"Satirisches, Groteskes und Komisches im graphischen Werk von Friedrich August von Kaulbach und Max Beckmann",,Birgit Jooss,arthistoricum.net,Heidelberg,Online-Ressource,2015,https://doi.org/10.11588/artdok.00003117; https://nbn-resolving.org/urn:nbn:de:bsz:16-artdok-31172; https://d-nb.info/1211851583/34; http://archiv.ub.uni-heidelberg.de/artdok/volltexte/2015/3117,741.5
1234467259,"Leinfelder, Reinhold R.","Hamann, Alexandra; Kirstein, Jens; Bredekamp, Horst; Schäffner, Wolfgang","Wissenschaftliche Sachcomics. Multimodale Bildsprache, partizipative Wissensgenerierung und raumzeitliche Gestaltungsmöglichkeiten",,"Reinhold Leinfelder, Alexandra Hamann, Jens Kirstein ; Herausgeber: Horst Bredekamp, Wolfgang Schäffner",Philipps-Universität Marburg; transcript,Marburg; Bielefeld,Online-Ressource,2015; 2015,https://doi.org/10.25969/mediarep/2855; https://nbn-resolving.org/urn:nbn:de:101:1-2021060107484521030421; https://d-nb.info/1234467259/34; https://mediarep.org/handle/doc/2386,741.5
1191665585,"Brunner, Markus",,"""Erinnern, Wiederholen, Durcharbeiten"" - zur Funktion der Bilder in Comic-Sachbüchern (""Graphic Guides"")",,,,Mannheim,Online-Ressource,2014,https://nbn-resolving.org/urn:nbn:de:0168-ssoar-56740-2; https://d-nb.info/1191665585/34; https://www.ssoar.info/ssoar/handle/document/56740,741.5
1263015964,"Heindl, Nina",,"Klaus Schikowski: Der Comic. Geschichte, Stile, Künstler",,Nina Heindl,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2014; 2014,https://doi.org/10.25969/mediarep/5220; https://nbn-resolving.org/urn:nbn:de:101:1-2022072010401793751118; https://d-nb.info/1263015964/34; https://mediarep.org/handle/doc/6129,741.5
1251135978,"Fricke, Martin",,Quantitative Analyse zu Strukturmerkmalen und -veränderung im Medium Comic am Beispiel: ACTION COMICS,,Martin Fricke,Philipps-Universität Marburg; Herbert von Halem,Marburg; Köln,Online-Ressource,2014; 2014,https://doi.org/10.25969/mediarep/16531; https://nbn-resolving.org/urn:nbn:de:101:1-2022020510370026903461; https://d-nb.info/1251135978/34; https://mediarep.org/handle/doc/17407,741.5
1076098134,"Stumpf, Jacqueline",,Rezeption und Wirkung von sequenzieller Kunst - Empirische Studie zum Comiclesen,,Jacqueline Stumpf,Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU),Erlangen,Online-Ressource,2014,https://nbn-resolving.org/urn:nbn:de:bvb:29-opus4-58787; https://d-nb.info/1076098134/34; https://opus4.kobv.de/opus4-fau/frontdoor/index/index/docId/5878,741.5
1239684932,"Schulz, Christine","Mertens, Eva; Cuntz-Leng, Vera",Und dann kamen die Generationen! Generationen in heutigen Medienfanszenen am Beispiel der deutschen Manga- und Animeszene,,"Christine Schulz, Eva Mertens ; Herausgeber: Vera Cuntz-Leng",Philipps-Universität Marburg; Büchner,Marburg; Marburg,Online-Ressource,2014; 2014,https://doi.org/10.25969/mediarep/12960; https://nbn-resolving.org/urn:nbn:de:101:1-2021082412275299068532; https://d-nb.info/1239684932/34; https://mediarep.org/handle/doc/13878,741.5
113917035X,"Asutay, Hikmet","Akol, Selma",Comics im Deutsch- und Türkischem : eine vergleichende Geschichte der Comics in der Deutsch- und Türkischen Literatur von der Vergangenheit bis zur Gegenwart,,"Hikmet Asutay, Selma Akol",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-438287; https://d-nb.info/113917035X/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/43828,741.5
1234817756,"Sina, Véronique",,"Daniel Stein, Jan-Noël Thon (Hg.): From Comic Strips to Graphic Novels. Contributions to the Theory and History of Graphic Narrative",,Véronique Sina,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2013; 2013,https://doi.org/10.17192/ep2013.4.1346; https://nbn-resolving.org/urn:nbn:de:101:1-2021060513481269571126; https://d-nb.info/1234817756/34; https://mediarep.org/handle/doc/6274,741.5
1238526918,"Rohrlack, Henrike","Scheel, Harald; Scheel, Harald; Wotjak, Gerd","Der Comic als semiotisch komplexer Text: Spezifische Probleme seiner Übersetzung. Eine Untersuchung anhand der französischen Comic-Serie \""Astérix\"" und ihrer deutschen Übersetzungen",,"Henrike Rohrlack ; Gutachter: Harald Scheel, Gerd Wotjak ; Betreuer: Harald Scheel",Universitätsbibliothek Leipzig,Leipzig,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:bsz:15-qucosa-124276; https://d-nb.info/1238526918/34,741.5
1340007282,"Weinreich, Christin",,Graphic Novels für Frauen,eine Analyse der Marktchancen für die Zielgruppe Frauen,Christin Weinreich,Hochschule Mittweida,Mittweida,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:bsz:mit1-opus-34155; https://d-nb.info/1340007282/34; https://monami.hs-mittweida.de/frontdoor/index/index/docId/3370,800
1037725301,"Philipzig, Jan",,"Ideology and Power in Pre-Code Comic Books: Struggles for Cultural Space, Audience, and Meaning",,Jan Philipzig,Universitätsbibliothek Kiel,Kiel,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:gbv:8-diss-127430; https://d-nb.info/1037725301/34; http://eldiss.uni-kiel.de/macau/receive/dissertation_diss_00012743,741.597309044
1045878596,"Stumpf, Melanie","Berg, Jan Prof. Dr.","Im Spiegelkabinett von expressionistischem Stummfilm, Film noir, Manga, Anime und japanischem Computerspiel",,Melanie Stumpf. Betreuer: Jan Prof. Dr. Berg,Universitätsbibliothek Hildesheim,Hildesheim,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:gbv:hil2-opus-2095; https://d-nb.info/1045878596/34; http://opus.bsz-bw.de/ubhi/volltexte/2013/209/,791
1238526896,"Schröder, Katja","Scheel, Harald; Scheel, Harald; Bastian, Sabine",Visuell-verbale Beziehungszusammenhänge im Comic. Eine Untersuchung anhand ausgewählter franko-belgischer Comics und der jeweiligen deutschen Übersetzungen.,,"Katja Schröder ; Gutachter: Harald Scheel, Sabine Bastian ; Betreuer: Harald Scheel",Universitätsbibliothek Leipzig,Leipzig,Online-Ressource,2013,https://nbn-resolving.org/urn:nbn:de:bsz:15-qucosa-124300; https://d-nb.info/1238526896/34,741.5
1234813491,"Peil, Corinna",,Anne M. Cooper-Chen: Cartoon Cultures. The Globalization of Japanese Popular Media,,Corinna Peil,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.17192/ep2012.2.141; https://nbn-resolving.org/urn:nbn:de:101:1-2021060512580362766719; https://d-nb.info/1234813491/34; https://mediarep.org/handle/doc/6481,741.5
1234815494,"Kammerer, Dietmar",,"Barbara Eder, Elisabeth Klar, Ramón Reichert (Hg.): Theorien des Comics. Ein Reader",,Dietmar Kammerer,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.17192/ep2012.4.951; https://nbn-resolving.org/urn:nbn:de:101:1-2021060513172669738918; https://d-nb.info/1234815494/34; https://mediarep.org/handle/doc/6573,741.5
1334711429,"Packard, Stephan","Packard, Stephan",Bilder des Comics: Kleines Editorial,,Stephan Packard ; Herausgeber: Stephan Packard,Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2012; 2012; 2012,https://doi.org/10.25969/mediarep/22477; https://nbn-resolving.org/urn:nbn:de:101:1-2407030432077.252632411225; https://d-nb.info/1334711429/34; https://www.medienobservationen.de/2012/packard-bilder-des-comics-kleines-editorial/; https://mediarep.org/handle/doc/23918,741.5
1339998483,"Schmitt, Rochdi Alexander",,Crying Freeman – das Manga und seine Verfilmungen im Vergleich,,Rochdi Alexander Schmitt,Hochschule Mittweida,Mittweida,Online-Ressource,2012,https://nbn-resolving.org/urn:nbn:de:bsz:mit1-opus-20902; https://d-nb.info/1339998483/34; https://monami.hs-mittweida.de/frontdoor/index/index/docId/2067,741.5
1239747039,"Wilde, Lukas","Frisch, Simon; Raupach, Tim",Die Peanuts als Diagramm. Spuren graphischer Narration im Comic,,"Lukas Wilde ; Herausgeber: Simon Frisch, Tim Raupach",Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.25969/mediarep/14585; https://nbn-resolving.org/urn:nbn:de:101:1-2021082510030787566591; https://d-nb.info/1239747039/34; https://mediarep.org/handle/doc/15558,741.5
1334712204,"Groensteen, Thierry","Packard, Stephan",Die Rhythmen der Comics,,Thierry Groensteen ; Herausgeber: Stephan Packard,Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2012; 2012; 2012,https://doi.org/10.25969/mediarep/22473; https://nbn-resolving.org/urn:nbn:de:101:1-2407030436007.936031793485; https://d-nb.info/1334712204/34; https://www.medienobservationen.de/2012/groensteen-die-rhythmen-der-comics/; https://mediarep.org/handle/doc/23923,741.5
1334710244,"Hertrampf, Marina Ortrud M.","Packard, Stephan",Die Visualisierung des Nichtsagbaren oder das Verschwinden der Bilder in Paco Rocas Arrugas (2007),,Marina Ortrud M. Hertrampf ; Herausgeber: Stephan Packard,Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2012; 2012; 2012,https://doi.org/10.25969/mediarep/22471; https://nbn-resolving.org/urn:nbn:de:101:1-2407030423480.298373976615; https://d-nb.info/1334710244/34; https://www.medienobservationen.de/2012/hertrampf-das-verschwinden-der-bilder-in-paco-rocas-arrugas-2007/; https://mediarep.org/handle/doc/23919,741.5
1335176292,"Eckstein, Kirstin","Scheffer, Bernd; Jahraus, Oliver; Packard, Stephan",Die Visualisierung von Zeit im modernen shôjo manga,,"Kirstin Eckstein ; Herausgeber: Bernd Scheffer, Oliver Jahraus, Stephan Packard",Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2012; 2012; 2012,https://doi.org/10.25969/mediarep/22615; https://nbn-resolving.org/urn:nbn:de:101:1-2407100433301.949462204344; https://d-nb.info/1335176292/34; https://www.medienobservationen.de/2012/eckstein-die-visualisierung-von-zeit-im-modernen-shojo-manga/; https://mediarep.org/handle/doc/24096,741.5
1234816415,"Planka, Sabine",,"Georg Seeßlen: Tintin, und wie er die Welt sah. Fast alles über Tim, Struppi, Mühlenhof & den Rest des Universums",,Sabine Planka,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.17192/ep2012.2.173; https://nbn-resolving.org/urn:nbn:de:101:1-2021060513283382825802; https://d-nb.info/1234816415/34; https://mediarep.org/handle/doc/6513,741.5
123974711X,"Brunner, Miriam","Frisch, Simon; Raupach, Tim",Once upon a Time. Temporale Strukturen im sequentiellen Medium Manga,,"Miriam Brunner ; Herausgeber: Simon Frisch, Tim Raupach",Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.25969/mediarep/14568; https://nbn-resolving.org/urn:nbn:de:101:1-2021082510034490612229; https://d-nb.info/123974711X/34; https://mediarep.org/handle/doc/15541,741.5
1234815524,"Schmitz, Norbert M.",,Sammelrezension: Intermedialität,,Norbert M. Schmitz,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2012; 2012,https://doi.org/10.17192/ep2012.3.917; https://nbn-resolving.org/urn:nbn:de:101:1-2021060513174363992847; https://d-nb.info/1234815524/34; https://mediarep.org/handle/doc/6531,741.5
1334710260,"Meteling, Arno","Packard, Stephan",Splash Pages. Zum graphischen Erzählen im Superhelden-Comic,,Arno Meteling ; Herausgeber: Stephan Packard,Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2012; 2012; 2012,https://doi.org/10.25969/mediarep/22474; https://nbn-resolving.org/urn:nbn:de:101:1-2407030424000.281193357661; https://d-nb.info/1334710260/34; https://www.medienobservationen.de/2012/meteling-splash-pages/; https://mediarep.org/handle/doc/23921,741.5
1138835331,"Schwarz, Thomas",,"Tagungsbericht ""Laugh so you don’t Cry? Contemporary Encounters of the Tragic and the Comic""","University of Delhi, 1.‐3. März 2012",Thomas Schwarz,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2012,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-246704; https://d-nb.info/1138835331/34; http://h-net.msu.edu/cgi-bin/logbrowse.pl?trx=vx&list=H-Germanistik&month=1204&week=c&msg=rl/RPbCSuoFXW4F9hevAzA&user=&pw=; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/24670,741.5
1251129056,"Meinrenken, Jens",,Comic,,Jens Meinrenken,Philipps-Universität Marburg; universi - Universitätsverlag Siegen; universi - Universitätsverlag Siegen,Marburg; Siegen; Siegen,Online-Ressource,2011; 2011; 2011,https://doi.org/10.25969/mediarep/811; https://nbn-resolving.org/urn:nbn:de:101:1-2022020509082254209235; https://d-nb.info/1251129056/34; https://mediarep.org/handle/doc/1667,741.5
1238882005,"Weingart, Peter",,"""Dem Ingeniör ist nichts zu schwör"" : Wissenschaftler und Ingenieure in den 'funny' Comics",,Peter Weingart,Berlin-Brandenburgische Akademie der Wissenschaften,Berlin,Online-Ressource,2011,https://nbn-resolving.org/urn:nbn:de:kobv:b4-opus-17867; https://d-nb.info/1238882005/34; https://edoc.bbaw.de/frontdoor/index/index/docId/1511,741.5
1205882855,"Busch, Werner",,Säkularisierung als formbildende Kraft. Ein Interpretationsansatz für Comics aus der Vorgeschichte ihres Zeichenrepertoires,,Werner Busch,arthistoricum.net,Heidelberg,Online-Ressource,2011,https://doi.org/10.11588/artdok.00001709; https://nbn-resolving.org/urn:nbn:de:bsz:16-artdok-17099; https://d-nb.info/1205882855/34; http://archiv.ub.uni-heidelberg.de/artdok/volltexte/2011/1709,741.5
1050266617,"Stemmann, Anna",,"Batmen - Konstruktionen der Heldenfigur ""Batman"" im intermedialen Kontext",,Anna Stemmann,BIS der Universität Oldenburg,Oldenburg,Online-Ressource,2010,https://nbn-resolving.org/urn:nbn:de:gbv:715-oops-11583; https://d-nb.info/1050266617/34; http://oops.uni-oldenburg.de/1084,741.5
1217661573,,,Blattgold : Heldendämmerung,,,Universität Potsdam,Potsdam,Online-Ressource,2009,https://nbn-resolving.org/urn:nbn:de:kobv:517-opus-33948; https://d-nb.info/1217661573/34; https://publishup.uni-potsdam.de/frontdoor/index/index/docId/3216,741.5
1267360380,"Packard, Stephan",,Comics und der myopische Blick : Strafen für unerwartete und wirkungsvolle Texte,,Stephan Packard,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2009,https://nbn-resolving.org/urn:nbn:de:hebis:30-1126446; https://d-nb.info/1267360380/34; http://www.medienobservationen.uni-muenchen.de/artikel/comics/packard_myopie.html; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/11762,741.5
